tube_assembly_id,diameter,wall,length,num_bends,bend_radius,adaptor,nut,sleeve,threaded,boss,straight,elbow,other,float,hfl,tee,weighted,not weighted,total weight,S-0066,S-0041,S-0072,S-0054,S-0026,S-0013,others,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-00678,19.05,1.65,172,4,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,250,5.45839987091246
TA-00679,15.88,1.65,213,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,1,29.5120824824869
TA-00679,15.88,1.65,213,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,2,17.6521647201527
TA-00679,15.88,1.65,213,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,5,10.5356576509406
TA-00679,15.88,1.65,213,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,10,8.16256127485074
TA-00679,15.88,1.65,213,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,25,6.74092909644286
TA-00679,15.88,1.65,213,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,50,6.33196641498306
TA-00679,15.88,1.65,213,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,100,6.14556845812723
TA-00679,15.88,1.65,213,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,250,6.03428609582524
TA-00681,15.88,1.65,187,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,1,29.3284665846887
TA-00681,15.88,1.65,187,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,2,17.4685488223544
TA-00681,15.88,1.65,187,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,5,10.3520417531423
TA-00681,15.88,1.65,187,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,10,7.98172743611001
TA-00681,15.88,1.65,187,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,25,6.55731319864458
TA-00681,15.88,1.65,187,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,50,6.15113257624233
TA-00681,15.88,1.65,187,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,100,5.96195256032895
TA-00681,15.88,1.65,187,9,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,1,0,0,0,0,0,0,0,0,Yes,250,5.85067019802696
TA-00688,6.35,0.89,12,1,19.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Yes,1,20.3591081831485
TA-00688,6.35,0.89,12,1,19.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Yes,2,10.7943891432927
TA-00688,6.35,0.89,12,1,19.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Yes,5,5.05500130756776
TA-00688,6.35,0.89,12,1,19.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Yes,10,3.14372673503113
TA-00688,6.35,0.89,12,1,19.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Yes,25,1.99473634426312
TA-00688,6.35,0.89,12,1,19.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Yes,50,1.68036367076
TA-00688,6.35,0.89,12,1,19.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Yes,100,1.53847865882497
TA-00688,6.35,0.89,12,1,19.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Yes,250,1.45501688709848
TA-00691,9.52,1.65,40,6,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.048,1,0,0,0,0,0,0,1,0,Yes,1,21.7918685977866
TA-00691,9.52,1.65,40,6,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.048,1,0,0,0,0,0,0,1,0,Yes,2,12.2271495579308
TA-00691,9.52,1.65,40,6,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.048,1,0,0,0,0,0,0,1,0,Yes,5,6.48776172220584
TA-00691,9.52,1.65,40,6,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.048,1,0,0,0,0,0,0,1,0,Yes,10,4.57370509061166
TA-00691,9.52,1.65,40,6,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.048,1,0,0,0,0,0,0,1,0,Yes,25,3.4274967589012
TA-00691,9.52,1.65,40,6,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.048,1,0,0,0,0,0,0,1,0,Yes,50,3.11034202634053
TA-00691,9.52,1.65,40,6,19.05,0,2,2,0,0,0,0,0,0,0,0,1,0,0.048,1,0,0,0,0,0,0,1,0,Yes,100,2.9684570144055
TA-00692,88.9,1.65,79,2,101.6,0,0,0,0,0,1,0,1,0,0,0,1,0,1.854,1,0,0,0,0,0,0,124,1,No,1,25.5587765617089
TA-00694,139.7,1.65,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.289,0,0,0,0,1,0,0,1,1,No,1,94.8988165120769
TA-00695,15.88,0.89,143,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,1,21.9727024365273
TA-00695,15.88,0.89,143,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,2,12.4079833966715
TA-00695,15.88,0.89,143,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,5,6.66859556094657
TA-00695,15.88,0.89,143,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,10,4.75732098840994
TA-00695,15.88,0.89,143,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,25,3.60833059764193
TA-00695,15.88,0.89,143,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,50,3.29395792413881
TA-00695,15.88,0.89,143,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,100,3.15207291220378
TA-00695,15.88,0.89,143,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,250,3.06582908141974
TA-00696,15.88,0.89,100,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,1,21.5637397550675
TA-00696,15.88,0.89,100,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,2,11.9990207152117
TA-00696,15.88,0.89,100,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,5,6.26241493854432
TA-00696,15.88,0.89,100,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,10,4.34835830695014
TA-00696,15.88,0.89,100,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,25,3.20214997523967
TA-00696,15.88,0.89,100,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,50,2.88499524267901
TA-00696,15.88,0.89,100,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,100,2.74311023074398
TA-00696,15.88,0.89,100,3,38.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.046,1,0,0,0,0,0,0,0,0,Yes,250,2.65964845901749
TA-00697,19.05,1.24,179,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.475,1,0,0,0,0,0,0,0,0,Yes,1,25.5810330341692
TA-00697,19.05,1.24,179,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.475,1,0,0,0,0,0,0,0,0,Yes,2,15.3903507063648
TA-00697,19.05,1.24,179,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.475,1,0,0,0,0,0,0,0,0,Yes,5,9.27816695692816
TA-00697,19.05,1.24,179,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.475,1,0,0,0,0,0,0,0,0,Yes,10,7.23891766774425
TA-00697,19.05,1.24,179,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.475,1,0,0,0,0,0,0,0,0,Yes,25,6.01481168242239
TA-00697,19.05,1.24,179,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.475,1,0,0,0,0,0,0,0,0,Yes,50,5.67540047740133
TA-00697,19.05,1.24,179,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.475,1,0,0,0,0,0,0,0,0,Yes,100,5.5223872292361
TA-00697,19.05,1.24,179,3,50.8,0,0,0,2,0,0,0,0,0,0,0,1,0,0.475,1,0,0,0,0,0,0,0,0,Yes,250,5.42779722127941
TA-00702,63.5,1.65,150,4,101.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50,1,No,1,11.5817118565793
TA-00703,63.5,1.65,120,2,101.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,274,12,No,1,2.9684570144055
TA-00704,15.88,1.65,91,5,31.75,0,2,2,0,0,0,0,0,0,0,0,1,0,0.11,0,0,1,0,0,0,0,10,1,No,1,8.65220366897949
TA-00711,34,4,213,4,90,0,0,0,1,0,0,1,0,0,0,0,1,0,1.516,0,0,0,0,1,0,0,2,1,No,1,687.157458978539
TA-00715,25.4,2.41,149,6,63.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0.953,1,0,0,0,0,0,0,11,0,Yes,3,99.8063686895945
TA-00715,25.4,2.41,149,6,63.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0.953,1,0,0,0,0,0,0,11,0,Yes,5,65.498016391892
TA-00715,25.4,2.41,149,6,63.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0.953,1,0,0,0,0,0,0,11,0,Yes,7,50.7864880955693
TA-00715,25.4,2.41,149,6,63.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0.953,1,0,0,0,0,0,0,11,0,Yes,9,42.6155806435459
TA-00716,25.4,2.41,149,6,63.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0.953,0,0,0,0,0,0,1,6,0,Yes,1,135.53078904759
TA-00716,25.4,2.41,149,6,63.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0.953,0,0,0,0,0,0,1,6,0,Yes,2,84.4048897469995
TA-00716,25.4,2.41,149,6,63.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0.953,0,0,0,0,0,0,1,6,0,Yes,3,64.5827189619581
TA-00716,25.4,2.41,149,6,63.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0.953,0,0,0,0,0,0,1,6,0,Yes,4,54.3197030986574
TA-00717,12.7,0.89,72,4,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,1,28.0264629457554
TA-00717,12.7,0.89,72,4,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,2,16.1665451834212
TA-00717,12.7,0.89,72,4,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,5,9.05282017326664
TA-00717,12.7,0.89,72,4,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,10,6.67972379717677
TA-00717,12.7,0.89,72,4,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,25,5.25530955971133
TA-00717,12.7,0.89,72,4,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,50,4.84912893730908
TA-00717,12.7,0.89,72,4,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,100,4.66273098045325
TA-00717,12.7,0.89,72,4,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,250,4.54866655909372
TA-00719,19.05,2.11,101,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,1,28.4910668083662
TA-00719,19.05,2.11,101,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,2,16.6311490460319
TA-00719,19.05,2.11,101,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,5,9.51464197681988
TA-00719,19.05,2.11,101,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,10,7.14432765978756
TA-00719,19.05,2.11,101,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,25,5.71991342232213
TA-00719,19.05,2.11,101,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,50,5.31095074086233
TA-00719,19.05,2.11,101,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,100,5.1245527840065
TA-00719,19.05,2.11,101,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,250,5.01327042170451
TA-00721,12.7,0.89,91,5,19.05,0,0,0,0,0,0,0,2,0,0,0,1,0,0.09,0,0,0,0,0,0,1,4,0,Yes,2,58.6569331693773
TA-00721,12.7,0.89,91,5,19.05,0,0,0,0,0,0,0,2,0,0,0,1,0,0.09,0,0,0,0,0,0,1,4,0,Yes,4,31.2981643974338
TA-00721,12.7,0.89,91,5,19.05,0,0,0,0,0,0,0,2,0,0,0,1,0,0.09,0,0,0,0,0,0,1,4,0,Yes,6,22.5569348386128
TA-00721,12.7,0.89,91,5,19.05,0,0,0,0,0,0,0,2,0,0,0,1,0,0.09,0,0,0,0,0,0,1,4,0,Yes,8,18.7983730518631
TA-00724,15.88,1.65,46,4,31.75,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,0,0,0,0,0,0,1,155,0,Yes,80,7.91774007778637
TA-00724,15.88,1.65,46,4,31.75,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,0,0,0,0,0,0,1,155,0,Yes,120,7.16936619130551
TA-00724,15.88,1.65,46,4,31.75,0,1,1,1,0,0,0,0,0,0,0,1,0,0.112,0,0,0,0,0,0,1,155,0,Yes,160,6.7937882185363
TA-00729,76.2,1.65,43,2,101.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0.034,1,0,0,0,0,0,0,442,55,No,1,8.01789420385816
TA-00730,9.52,1.24,70,3,31.75,0,2,2,0,0,0,0,0,0,0,0,1,0,0.048,0,0,1,0,0,0,0,40,1,Yes,1,3.50539441251259
TA-00730,9.52,1.24,70,3,31.75,0,2,2,0,0,0,0,0,0,0,0,1,0,0.048,0,0,1,0,0,0,0,40,4,Yes,1,3.81142090884305
TA-00731,12.7,1.65,36,1,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,1,27.6453208548711
TA-00731,12.7,1.65,36,1,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,2,15.7854030925368
TA-00731,12.7,1.65,36,1,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,5,8.66889602332478
TA-00731,12.7,1.65,36,1,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,10,6.29579964723491
TA-00731,12.7,1.65,36,1,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,25,4.87416746882703
TA-00731,12.7,1.65,36,1,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,50,4.46520478736723
TA-00731,12.7,1.65,36,1,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,100,4.2788068305114
TA-00731,12.7,1.65,36,1,38.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.098,1,0,0,0,0,0,0,0,0,Yes,250,4.16752446820941
TA-00736,19.05,1.24,100,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,1,28.0681938316187
TA-00736,19.05,1.24,100,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,2,16.2082760692844
TA-00736,19.05,1.24,100,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,5,9.09176900007233
TA-00736,19.05,1.24,100,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,10,6.72145468304001
TA-00736,19.05,1.24,100,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,25,5.29704044557458
TA-00736,19.05,1.24,100,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,50,4.88807776411478
TA-00736,19.05,1.24,100,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,100,4.70167980725895
TA-00736,19.05,1.24,100,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,250,4.59039744495696
TA-00737,19.05,1.24,205,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,1,28.7247597692004
TA-00737,19.05,1.24,205,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,2,16.8648420068661
TA-00737,19.05,1.24,205,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,5,9.74833493765406
TA-00737,19.05,1.24,205,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,10,7.37523856156418
TA-00737,19.05,1.24,205,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,25,5.9536063831563
TA-00737,19.05,1.24,205,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,50,5.5446437016965
TA-00737,19.05,1.24,205,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,100,5.35824574484067
TA-00737,19.05,1.24,205,3,50.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0.21,1,0,0,0,0,0,0,0,0,Yes,250,5.24696338253868
TA-00740,15.88,1.24,121,4,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,1,22.3733189408145
TA-00740,15.88,1.24,121,4,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,2,12.8085999009587
TA-00740,15.88,1.24,121,4,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,5,7.06921206523372
TA-00740,15.88,1.24,121,4,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,10,5.15793749269709
TA-00740,15.88,1.24,121,4,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,25,4.00894710192908
TA-00740,15.88,1.24,121,4,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,50,3.69457442842597
TA-00740,15.88,1.24,121,4,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,100,3.55268941649093
TA-00740,15.88,1.24,121,4,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,250,3.46922764476444
TA-00741,15.88,1.24,122,5,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,1,22.4484345353683
TA-00741,15.88,1.24,122,5,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,2,12.8837154955125
TA-00741,15.88,1.24,122,5,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,5,7.14432765978756
TA-00741,15.88,1.24,122,5,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,10,5.23027102819339
TA-00741,15.88,1.24,122,5,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,25,4.08406269648292
TA-00741,15.88,1.24,122,5,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,50,3.76690796392226
TA-00741,15.88,1.24,122,5,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,100,3.62502295198722
TA-00741,15.88,1.24,122,5,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,250,3.54156118026073
TA-00742,15.88,1.24,144,7,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,1,22.7155122048931
TA-00742,15.88,1.24,144,7,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,2,13.1507931650373
TA-00742,15.88,1.24,144,7,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,5,7.41140532931233
TA-00742,15.88,1.24,144,7,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,10,5.5001307567757
TA-00742,15.88,1.24,144,7,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,25,4.35114036600769
TA-00742,15.88,1.24,144,7,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,50,4.03676769250458
TA-00742,15.88,1.24,144,7,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,100,3.89488268056954
TA-00742,15.88,1.24,144,7,50.8,0,2,2,0,0,0,0,0,0,0,0,1,0,0.124,1,0,0,0,0,0,0,0,0,Yes,250,3.8086388497855
TA-00746,25.4,3.05,59,2,50.8,0,1,1,0,0,0,1,1,0,0,0,1,0,0.926,0,1,0,0,0,0,0,1,20,No,20,10.4577599973292
TA-00747,25.4,3.05,35,2,50.8,0,1,1,0,0,0,1,1,0,0,0,1,0,0.926,1,0,0,0,0,0,0,0,0,Yes,1,31.0700355547148
TA-00747,25.4,3.05,35,2,50.8,0,1,1,0,0,0,1,1,0,0,0,1,0,0.926,1,0,0,0,0,0,0,0,0,Yes,2,19.2101177923805
TA-00747,25.4,3.05,35,2,50.8,0,1,1,0,0,0,1,1,0,0,0,1,0,0.926,1,0,0,0,0,0,0,0,0,Yes,5,12.0936107231684
TA-00747,25.4,3.05,35,2,50.8,0,1,1,0,0,0,1,1,0,0,0,1,0,0.926,1,0,0,0,0,0,0,0,0,Yes,10,9.72329640613611
TA-00747,25.4,3.05,35,2,50.8,0,1,1,0,0,0,1,1,0,0,0,1,0,0.926,1,0,0,0,0,0,0,0,0,Yes,25,8.29888216867067
TA-00747,25.4,3.05,35,2,50.8,0,1,1,0,0,0,1,1,0,0,0,1,0,0.926,1,0,0,0,0,0,0,0,0,Yes,50,7.89270154626842
TA-00747,25.4,3.05,35,2,50.8,0,1,1,0,0,0,1,1,0,0,0,1,0,0.926,1,0,0,0,0,0,0,0,0,Yes,100,7.70352153035505
TA-00747,25.4,3.05,35,2,50.8,0,1,1,0,0,0,1,1,0,0,0,1,0,0.926,1,0,0,0,0,0,0,0,0,Yes,250,7.59223916805306
TA-00749,9.52,1.65,15,2,31.75,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,0,1,0,0,0,0,0,1,0,Yes,1,27.361550831001
TA-00749,9.52,1.65,15,2,31.75,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,0,1,0,0,0,0,0,1,0,Yes,6,5.80615725310617
TA-00749,9.52,1.65,15,2,31.75,0,2,2,0,0,0,0,0,0,0,0,1,0,0.042,0,1,0,0,0,0,0,1,0,Yes,20,1.82503074175259
TA-00754,6.35,0.71,198,6,19.05,2,0,0,0,0,0,0,0,0,0,0,1,0,0.018,0,1,0,0,0,0,0,1,30,No,30,3.31343233754166
TA-00759,12.7,1.65,101,5,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,1,22.1674465705558
TA-00759,12.7,1.65,101,5,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,2,12.6027275307
TA-00759,12.7,1.65,101,5,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,5,6.86333969497504
TA-00759,12.7,1.65,101,5,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,10,4.95206512243842
TA-00759,12.7,1.65,101,5,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,25,3.8030747316704
TA-00759,12.7,1.65,101,5,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,50,3.48870205816729
TA-00759,12.7,1.65,101,5,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,100,3.34681704623226
TA-00759,12.7,1.65,101,5,38.1,0,2,2,0,0,0,0,0,0,0,0,1,0,0.096,1,0,0,0,0,0,0,0,0,Yes,250,3.26335527450577
