tube_assembly_id,diameter,wall,length,num_bends,bend_radius,cost
TA-04267,9.52,1.65,58,3,31.75,8.39625423568491
TA-04273,6.35,2.26,77,11,19.05,3.24666292016047
TA-04275,6.35,2.26,77,7,19.05,3.29117586508126
TA-04276,9.52,0.89,98,5,31.75,21.9365356687792
TA-04278,12.7,0.89,30,0,0,10.08218202456
TA-04279,12.7,0.89,173,3,38.1,23.1689878312737
TA-04280,12.7,0.89,103,1,38.1,14.9146186075238
TA-04285,9.52,0.89,65,2,127,4.49302537794272
TA-04288,25.4,1.65,110,5,63.5,4.02563945627438
TA-04301,15.88,1.65,79,5,31.75,10.1127846741931
TA-04303,15.88,1.65,171,6,31.75,11.1588388798317
TA-04312,12.7,2.11,83,6,25.4,28.5188873989417
TA-04320,9.52,0.71,52,2,31.75,27.8261546936118
TA-04321,9.52,0.71,31,2,31.75,27.7232185084825
TA-04327,15.88,1.24,99,4,50.8,26.3989583970889
TA-04360,15.88,1.65,90,4,31.75,13.7990129254464
TA-04361,15.88,1.65,101,5,31.75,8.88867868887121
TA-04366,19.05,1.65,210,2,50.8,26.5909204720598
TA-04367,19.05,1.65,154,2,50.8,26.1068421960461
TA-04368,19.05,1.65,197,2,50.8,76.7709196930832
TA-04375,19.05,2.11,130,4,50.8,21.5971244637581
TA-04376,50.8,1.65,51,2,101.6,35.9636774369446
TA-04379,25.4,3.05,278,4,63.5,30.7556628812116
TA-04380,12.7,0.89,84,5,38.1,13.1118443382316
TA-04385,9.52,1.65,47,3,31.75,27.7649493943457
TA-04386,9.52,1.65,43,6,19.05,1.61915837149391
TA-04397,15.88,1.65,82,3,31.75,28.2907585562226
TA-04398,15.88,1.65,145,9,31.75,19.404861926409
TA-04400,12.7,1.65,83,2,25.4,6.99687852973743
TA-04409,9.52,0.89,82,2,31.75,13.3344090628356
TA-04410,9.52,0.89,90,2,31.75,13.4373452479649
TA-04435,9.52,0.89,48,3,127,30.1714304791262
TA-04442,6.35,0.89,86,6,19.05,28.3018867924528
TA-04446,15.88,1.65,168,5,50.8,13.4317811298498
TA-04447,15.88,1.65,189,7,50.8,13.776756452986
TA-04479,19.05,1.65,89,4,50.8,22.3065495234333
TA-04512,12.7,1.65,82,3,19.05,10.5050550013076
TA-04516,12.7,0.89,65,4,25.4,16.6033284554565
TA-04521,12.7,0.89,39,2,25.4,28.1043605993668
TA-04543,19.05,1.24,11,0,0,30.9726634877005
TA-04544,15.88,1.24,79,4,31.75,7.28621267172259
TA-04546,9.52,1.65,44,2,31.75,36.4978327759942
TA-04549,12.7,0.89,19,2,25.4,27.9875141189497
TA-04561,6.35,0.71,61,5,19.05,21.0768794199963
TA-04563,6.35,0.71,193,7,19.05,22.3009854053182
TA-04564,6.35,0.71,118,6,19.05,21.6138168181034
TA-04565,6.35,0.71,57,5,19.05,21.0434947113057
TA-04566,6.35,0.71,215,9,19.05,22.6153580788213
TA-04571,6.35,0.71,183,8,19.05,22.2842930509729
TA-04572,6.35,0.71,184,9,19.05,22.3594086455267
TA-04573,6.35,0.71,152,7,19.05,21.9615742002971
TA-04575,6.35,0.71,102,6,19.05,21.4830600423986
TA-04580,25.4,1.65,161,6,63.5,23.5000528591221
TA-04581,6.35,0.71,33,4,19.05,20.7791991008385
TA-04586,6.35,0.71,180,11,19.05,22.4595627715985
TA-04587,6.35,0.71,155,8,19.05,22.0533821491963
TA-04588,6.35,0.71,118,7,19.05,21.6805862354846
TA-04593,6.35,0.71,113,4,19.05,21.4385470974778
TA-04595,6.35,0.71,112,4,19.05,21.4302009203051
TA-04606,25.4,1.65,110,4,63.5,23.0465772327415
TA-04608,9.52,0.89,124,4,31.75,21.9949589089877
TA-04609,9.52,0.89,37,3,19.05,21.505316514859
TA-04617,9.52,0.89,18,1,31.75,8.61881896028889
TA-04620,15.88,2.11,247,6,50.8,26.2848939757293
TA-04625,12.7,0.89,131,5,38.1,22.26481863757
TA-04631,6.35,0.71,73,5,19.05,21.1770335460681
TA-04635,12.7,0.89,91,3,38.1,21.900368901031
TA-04637,6.35,0.89,95,2,19.05,11.1922235885223
TA-04643,12.7,0.89,108,4,38.1,21.3467391485786
TA-04647,6.35,0.71,204,9,19.05,22.5235501299222
TA-04648,6.35,0.71,179,7,19.05,22.1841389249011
TA-04650,6.35,0.71,120,1,19.05,21.2966620855427
TA-04655,9.52,1.24,81,8,19.05,0.951464197681988
TA-04656,9.52,1.24,140,10,19.05,2.26181401378788
TA-04658,15.88,1.65,43,4,38.1,27.9624755874318
TA-04659,15.88,1.65,77,5,38.1,28.2879764971651
TA-04660,15.88,1.65,77,5,38.1,28.2879764971651
TA-04663,15.88,1.65,85,6,38.1,28.4131691547548
TA-04666,19.05,2.41,138,4,50.8,29.3284665846887
TA-04667,12.7,1.65,59,4,38.1,29.8375833922202
TA-04694,15.88,1.65,113,8,31.75,23.605771103309
TA-04696,15.88,1.65,114,4,31.75,13.6738202678566
TA-04701,15.88,1.65,209,6,31.75,39.8029189363632
TA-04704,9.52,1.24,114,5,19.05,28.171130016748
TA-04717,19.05,1.65,109,6,50.8,22.6904736733751
TA-04721,15.88,1.65,84,6,38.1,28.4048229775822
TA-04723,19.05,3.05,13,0,0,134.479170723836
TA-04725,12.7,1.24,110,6,38.1,7.69795741223995
TA-04730,15.88,1.65,169,8,38.1,1.81112044646484
TA-04734,12.7,1.65,141,3,38.1,32.1355641737563
TA-04737,9.52,0.71,35,2,38.1,20.5621984943496
TA-04738,6.35,0.89,30,0,0,20.5204676084864
TA-04744,6.35,0.71,38,2,38.1,20.6873911519394
TA-04745,9.52,0.71,154,5,38.1,21.3439570895211
TA-04748,31.75,1.65,43,1,76.2,128.333602265709
TA-04750,12.7,1.24,32,3,38.1,21.505316514859
TA-04752,6.35,0.71,49,1,25.4,20.7096476243998
TA-04754,6.35,0.71,148,5,38.1,21.8475097789376
TA-04757,6.35,0.71,124,9,19.05,21.8642021332829
TA-04762,6.35,0.89,110,8,19.05,22.3315880549512
TA-04763,6.35,0.89,28,2,25.4,24.7408511987892
TA-04765,9.52,0.89,189,11,25.4,22.0199974405057
TA-04768,6.35,0.89,101,5,19.05,4.10353710988577
TA-04770,15.88,1.65,104,5,38.1,2.19504459640669
TA-04771,6.35,0.89,48,4,25.4,24.9912365139687
TA-04774,15.88,1.24,52,2,38.1,2.19504459640669
TA-04779,15.88,1.65,104,7,50.8,5.19688631950279
TA-04781,9.52,0.71,128,9,25.4,22.234215987937
TA-04788,25.4,1.65,35,1,50.8,6.74649321455796
TA-04791,15.88,1.65,164,10,31.75,2.42595549818332
TA-04792,15.88,1.65,92,5,31.75,8.61881896028889
TA-04826,12.7,1.65,73,6,25.4,10.0042843709486
TA-04828,9.52,0.89,38,0,0,20.528813785659
TA-04830,19.05,1.65,53,2,50.8,28.0876682450215
TA-04848,19.05,1.24,95,4,50.8,28.4354256272152
TA-04853,9.52,0.89,54,4,19.05,27.8345008707845
TA-04871,9.52,0.89,162,8,31.75,22.3315880549512
TA-04876,9.52,1.24,18,2,19.05,25.0552238722924
TA-04881,19.05,2.41,48,4,38.1,28.4771565130785
TA-04886,12.7,1.24,61,6,25.4,4.63212833082021
TA-04895,6.35,0.71,88,7,19.05,21.4329829793627
TA-04896,6.35,0.71,66,4,19.05,21.0518408884784
TA-04897,6.35,0.71,121,3,19.05,24.3124141039266
TA-04898,6.35,0.71,115,5,19.05,21.5220088692043
TA-04899,6.35,0.71,112,7,19.05,21.6305091724487
TA-04902,6.35,0.71,114,7,19.05,21.647201526794
TA-04905,6.35,0.71,145,6,19.05,21.8363815427074
TA-04909,12.7,0.89,85,0,0,27.9763858827195
TA-04915,15.88,1.65,131,6,31.75,10.6886708991058
TA-04930,12.7,0.89,27,2,38.1,21.4580215108806
TA-04931,6.35,0.71,179,9,19.05,22.3176777596635
TA-04934,19.05,2.11,45,3,38.1,21.9977409680453
TA-04936,19.05,2.11,45,3,38.1,21.9977409680453
TA-04939,6.35,0.89,99,4,19.05,6.98296823444968
TA-04944,9.52,1.24,94,5,19.05,1.315913934221
TA-04969,19.05,2.11,65,3,38.1,22.1284977437501
TA-04993,9.52,0.89,159,4,31.75,22.1646645114982
TA-04994,9.52,0.89,74,2,31.75,21.6193809362185
TA-04998,9.52,0.89,41,4,19.05,27.7120902722523
TA-04999,6.35,0.71,50,4,19.05,20.9071738174858
TA-05001,9.52,0.89,30,2,31.75,27.584115555605
TA-05003,63.5,1.65,107,2,152.4,14.4889635717187
TA-05009,19.05,1.24,92,2,38.1,22.036689794851
TA-05023,9.52,0.89,29,1,38.1,21.2326747272191
TA-05024,9.52,0.89,40,2,31.75,30.605431692104
TA-05028,63.5,1.65,194,0,0,16.2194043055146
TA-05034,25.4,1.65,45,2,50.8,1.94744134028477
TA-05036,6.35,0.71,113,6,19.05,25.5559945026513
TA-05037,6.35,0.71,180,9,19.05,26.3321889797077
TA-05038,6.35,0.71,179,10,19.05,26.3767019246285
TA-05039,6.35,0.71,169,8,19.05,26.1763936724849
TA-05041,12.7,0.89,115,4,38.1,21.3968162116145
TA-05044,12.7,0.89,117,4,38.1,21.4135085659598
TA-05045,12.7,0.89,25,2,38.1,20.6011473211553
TA-05047,12.7,0.89,103,4,38.1,21.3077903217729
TA-05048,12.7,0.89,103,4,38.1,21.3077903217729
TA-05049,12.7,0.89,102,4,38.1,21.3022262036578
TA-05051,12.7,0.89,20,2,25.4,20.5621984943496
TA-05058,9.52,0.89,180,6,31.75,28.5800926982078
TA-05060,12.7,0.89,180,6,38.1,37.6384769895895
TA-05061,12.7,1.65,165,1,38.1,3.11312408539808
TA-05062,12.7,1.65,140,3,38.1,9.86796347712869
TA-05065,12.7,1.65,21,1,38.1,3.12703438068583
TA-05086,9.52,0.71,99,4,19.05,27.9958602961224
TA-05102,12.7,1.65,46,4,24.4,5.87014461142981
TA-05103,12.7,1.65,61,5,38.1,6.85221145874485
TA-05106,12.7,0.89,130,4,25.4,21.5080985739165
TA-05109,12.7,0.89,129,4,25.4,21.4997523967439
TA-05111,12.7,0.89,28,2,25.4,20.6206217345582
TA-05117,25.4,1.65,61,2,63.5,28.5439259304596
TA-05118,9.52,0.89,43,2,31.75,29.9015707505439
TA-05119,9.52,0.71,41,3,19.05,27.6453208548711
TA-05125,9.52,0.89,20,2,19.05,2.98236730969325
TA-05129,15.88,1.65,208,12,31.75,5.1078604296612
TA-05133,25.4,1.65,130,3,50.8,29.041914501761
TA-05135,6.35,0.71,219,0,0,22.0478180310812
TA-05137,6.35,0.71,97,3,19.05,21.2410209043918
TA-05145,6.35,0.71,187,5,19.05,22.1173695075199
TA-05147,6.35,0.71,173,6,19.05,22.067292444484
TA-05157,6.35,0.89,56,4,19.05,20.9043917584282
TA-05171,6.35,0.89,24,2,25.4,20.6150576164431
TA-05178,19.05,1.24,179,6,38.1,20.3813646556089
TA-05179,57.15,1.65,20,0,0,50.1966915753688
TA-05187,25.4,3.05,284,4,63.5,30.8224322985928
TA-05193,15.88,1.65,212,4,50.8,29.2728254035377
TA-05195,15.88,1.65,153,2,50.8,25.1359035849613
TA-05201,19.05,1.24,155,5,50.8,28.6412979974739
TA-05202,12.7,0.89,61,2,127,4.15639623197921
TA-05205,19.05,1.24,39,2,50.8,27.9374370559138
TA-05208,19.05,1.24,33,0,0,28.3547459145463
TA-05216,15.88,1.65,118,1,50.8,28.4103870956973
TA-05224,15.88,1.65,93,4,38.1,5.38606633541617
TA-05228,9.52,1.65,41,4,19.05,0.804015067631856
TA-05235,6.35,0.71,216,7,19.05,22.4901654212316
TA-05244,19.05,1.65,132,5,50.8,22.6348324922241
TA-05245,19.05,1.24,25,1,44.45,1.48283747767398
TA-05253,19.05,2.11,152,4,50.8,29.8153269197599
TA-05254,15.88,1.65,84,6,38.1,28.4048229775822
TA-05260,15.88,1.65,44,4,38.1,1.57464542657312
TA-05261,9.52,1.65,45,5,19.05,4.35948654318034
TA-05265,12.7,1.24,149,6,38.1,28.5940029934955
TA-05273,9.52,1.24,148,8,31.75,22.4289601219655
TA-05278,9.52,1.24,174,11,19.05,9.44509050038114
TA-05279,9.52,1.24,176,11,19.05,13.6877305631444
TA-05293,6.35,0.71,171,8,19.05,18.7232574573093
TA-05300,9.52,1.24,83,4,19.05,8.89424280698631
TA-05305,9.52,0.89,87,3,127,4.55144861815127
TA-05352,19.05,1.65,72,3,50.8,10.4688882335594
TA-05358,9.52,1.65,77,4,31.75,10.6358117770124
TA-05359,15.88,1.65,172,7,38.1,6.55731319864458
TA-05360,15.88,1.65,197,8,38.1,9.38944931923015
TA-05365,6.35,0.71,207,8,19.05,29.2839536397679
TA-05366,9.52,0.89,141,5,19.05,28.2657200247047
TA-05367,6.35,0.71,130,5,19.05,28.5578362257474
TA-05369,6.35,0.71,143,5,19.05,28.646862115589
TA-05370,6.35,0.71,141,5,19.05,28.6329518203012
TA-05372,6.35,0.71,206,7,19.05,29.208838045214
TA-05375,19.05,1.65,175,2,50.8,28.8221318362146
TA-05377,19.05,1.65,205,2,50.8,29.0029656749553
TA-05378,19.05,1.65,150,2,50.8,28.6719006471069
TA-05379,19.05,1.65,120,2,50.8,28.3630920917189
TA-05385,19.05,1.65,51,2,50.8,21.1992900185285
TA-05391,6.35,0.71,215,7,19.05,29.2728254035377
TA-05393,6.35,0.71,221,7,19.05,23.0883081186047
TA-05397,15.88,1.65,182,12,38.1,5.74216989478253
TA-05400,15.88,1.65,194,11,38.1,4.6432565670504
TA-05427,6.35,0.71,126,6,19.05,22.3733189408145
TA-05428,6.35,0.71,126,6,19.05,22.3733189408145
TA-05432,6.35,0.71,221,7,19.05,23.0883081186047
TA-05433,42.7,4.8,205,2,63.5,29.8208910378749
TA-05437,6.35,0.71,129,7,19.05,22.4595627715985
TA-05448,15.88,1.65,70,5,50.8,4.09240887365557
TA-05449,15.88,1.65,70,5,50.8,1.98639016709047
TA-05467,25.4,3.05,74,2,50.8,8.31835658207352
TA-05471,12.7,1.65,116,7,25.4,3.53043294403054
TA-05480,19.05,2.11,28,1,38.1,24.6879920766958
TA-05481,19.05,2.11,22,1,38.1,24.6490432498901
TA-05485,15.88,1.65,198,8,31.75,15.5656204269904
TA-05493,15.88,1.65,118,6,31.75,31.4706520590019
TA-05499,15.88,1.65,134,3,50.8,13.3232808266054
TA-05500,25.4,3.05,53,2,50.8,42.2121820802012
TA-05501,25.4,3.05,47,2,50.8,42.14541266282
TA-05503,19.05,2.11,164,6,50.8,22.9714616381877
TA-05505,9.52,0.89,13,2,19.05,30.3995593218453
TA-05520,12.7,1.65,82,2,25.4,15.0231189107682
TA-05521,15.88,1.65,90,4,31.75,28.3352715011434
TA-05522,15.88,1.65,87,4,31.75,21.8892406648008
TA-05524,19.05,1.65,46,3,38.1,13.5347173149792
TA-05535,19.05,2.11,91,6,50.8,28.6273877021861
TA-05536,12.7,1.65,49,4,25.4,21.758483889096
TA-05540,9.52,1.24,31,3,19.05,5.99533726901955
TA-05545,15.88,1.65,276,0,0,11.1365824073713
TA-05559,6.35,0.89,218,7,19.05,29.3368127618613
TA-05573,63.5,1.65,100,2,152.4,8.47693394835385
TA-05574,63.5,1.65,122,2,152.4,8.74122955882107
TA-05590,6.35,0.89,81,3,19.05,15.0731959738041
TA-05594,6.35,0.89,47,2,19.05,6.08714521791869
TA-05595,6.35,0.89,107,4,19.05,6.62686467508332
TA-05596,6.35,0.71,178,5,19.05,28.8861191945383
TA-05599,19.05,2.11,211,5,38.1,68.074203079183
TA-05610,12.7,0.89,87,5,25.4,10.5718244186888
TA-05628,6.35,0.89,67,6,19.05,28.28241237905
TA-05629,6.35,0.89,69,6,19.05,28.2935406152802
TA-05638,19.05,1.65,251,1,50.8,29.2144021633291
TA-05639,9.52,1.65,129,9,19.05,6.67694173811922
TA-05644,6.35,0.71,148,6,19.05,21.8614200742253
TA-05648,6.35,0.71,158,8,19.05,28.9501065528619
TA-05649,6.35,0.71,151,9,19.05,22.7433327954686
TA-05651,19.05,1.65,133,2,50.8,24.9606338643357
TA-05657,25.4,3.05,35,1,50.8,22.5402424842675
TA-05663,19.05,1.65,37,1,50.8,28.5021950445964
TA-05667,25.4,3.05,45,2,50.8,28.6552082927616
TA-05668,25.4,3.05,47,2,50.8,28.677464765222
TA-05676,6.35,0.71,118,5,19.05,28.4771565130785
TA-05678,6.35,0.71,143,4,19.05,28.5800926982078
TA-05679,6.35,0.71,119,7,19.05,28.6162594659559
TA-05680,6.35,0.71,121,8,19.05,28.6969391786249
TA-05684,6.35,0.71,113,0,0,21.171469427953
TA-05687,19.05,2.11,51,2,38.1,21.9699203774698
TA-05688,19.05,2.11,52,2,38.1,21.9754844955849
TA-05695,9.52,1.24,55,5,19.05,40.5930237087073
TA-05696,12.7,2.11,56,2,38.1,27.9986423551799
TA-05701,15.88,1.65,199,2,50.8,29.0474786198761
TA-05707,6.35,0.71,186,6,19.05,22.1757927477284
TA-05708,6.35,0.71,191,6,19.05,22.2175236335917
TA-05712,6.35,0.71,111,3,19.05,21.3550853257513
TA-05714,6.35,0.71,153,2,19.05,21.6360732905638
TA-05716,15.88,1.65,89,2,50.8,49.0198805940252
TA-05722,15.88,1.65,150,6,31.75,6.03150403676769
TA-05724,12.7,1.65,90,2,25.4,2.80431553001007
TA-05725,12.7,0.89,189,9,38.1,30.6082137511615
TA-05733,19.05,1.24,51,3,38.1,28.1739120758055
TA-05734,12.7,1.65,202,5,38.1,22.8017560356771
TA-05736,6.35,0.71,137,8,19.05,21.9059330191461
TA-05739,19.05,3.05,131,5,50.8,29.5120824824869
TA-05743,19.05,1.65,21,1,38.1,21.6972785898299
TA-05755,6.35,0.71,174,9,19.05,111.75531234177
TA-05759,12.7,1.24,31,2,38.1,21.4830600423986
TA-05766,15.88,1.65,29,2,38.1,6.11774786755173
TA-05780,19.05,1.65,167,9,50.8,23.24132136677
TA-05784,15.88,1.24,56,5,31.75,6.02872197771014
TA-05805,9.52,1.24,56,4,19.05,7.72577800281544
TA-05815,12.7,1.65,102,4,38.1,22.1090233303473
TA-05816,12.7,1.65,107,5,38.1,28.3269253239708
TA-05817,12.7,1.24,36,3,38.1,27.6981799769645
TA-05844,9.52,1.65,104,6,31.75,28.3519638554887
TA-05846,15.88,1.65,212,2,50.8,29.0363503836459
TA-05848,15.88,1.65,200,4,50.8,29.1865815727536
TA-05850,15.88,1.65,239,0,0,29.1949277499263
TA-05852,15.88,1.65,178,2,50.8,25.2110191795151
TA-05864,19.05,3.05,129,5,50.8,29.487043950969
TA-05865,101.6,1.65,200,2,152.4,103.445301936869
TA-05875,15.88,1.65,88,5,31.75,20.0030046237822
TA-05876,15.88,1.65,98,4,31.75,25.6199818609749
TA-05886,12.7,1.24,157,7,25.4,9.36162872865465
TA-05890,9.52,1.24,143,11,19.05,14.2580526699421
TA-05891,9.52,1.24,135,11,19.05,18.7093471620216
TA-05892,9.52,1.24,193,9,19.05,8.61047278311624
TA-05894,9.52,1.24,206,9,19.05,14.480617394546
TA-05901,12.7,1.24,159,6,25.4,8.76348603128147
TA-05904,19.05,2.11,166,8,38.1,8.0818815621818
TA-05905,19.05,2.11,154,8,38.1,8.63829337369174
TA-05907,9.52,1.24,170,8,19.05,3.62502295198722
TA-05909,19.05,2.11,191,6,38.1,15.6490821987169
TA-05912,9.52,1.24,148,7,19.05,16.6228028688593
TA-05918,12.7,1.24,33,2,38.1,8.09579185746955
TA-05925,9.52,1.24,28,3,19.05,12.3773807470385
TA-05926,9.52,1.24,28,2,31.75,11.5038142029679
TA-05930,15.88,1.65,91,6,31.75,9.50073168153213
TA-05933,9.52,1.24,242,12,19.05,16.859277888751
TA-05942,12.7,1.65,78,5,25.4,14.8979262531785
TA-05944,9.52,1.24,144,9,19.05,19.5439648792865
TA-05945,9.52,1.24,150,8,19.05,6.88559616743544
TA-05953,12.7,1.24,184,8,19.05,7.23335354962915
TA-05956,9.52,1.24,227,10,19.05,16.5532513924206
TA-05957,9.52,1.24,232,12,19.05,23.3414754928418
TA-05962,9.52,0.89,136,10,19.05,13.2231267005336
TA-05967,25.4,2.11,146,4,50.8,48.1880449358179
TA-05973,6.35,0.71,58,4,19.05,20.9850714710972
TA-05984,15.88,1.24,102,5,38.1,5.63645165059564
TA-05987,12.7,1.65,62,3,25.4,5.1468092564669
TA-05991,15.88,1.65,49,4,38.1,2.74032817168643
TA-05995,19.05,1.65,68,2,50.8,22.0478180310812
TA-05996,19.05,1.65,79,3,50.8,28.3018867924528
TA-06010,12.7,1.24,58,3,38.1,9.58975757137372
TA-06042,9.52,0.89,91,2,31.75,8.21820245600174
TA-06044,9.52,0.89,31,0,0,4.96041129961107
TA-06045,9.52,0.89,79,2,31.75,2.83770023870067
TA-06049,19.05,1.65,53,5,38.1,13.7990129254464
TA-06074,6.35,0.71,82,4,19.05,21.1825976641832
TA-06090,6.35,0.71,110,3,19.05,21.3467391485786
TA-06091,6.35,0.71,214,9,19.05,22.6070119016486
TA-06094,6.35,0.71,166,6,19.05,22.011651263333
TA-06095,6.35,0.71,120,4,19.05,21.4969703376863
TA-06096,6.35,0.71,87,6,19.05,50.0770630358941
TA-06097,6.35,0.71,174,7,19.05,22.1424080390378
TA-06107,9.52,1.65,41,4,19.05,16.5059563884422
TA-06119,6.35,0.71,106,6,19.05,21.5136626920316
TA-06129,9.52,1.24,42,3,19.05,33.687953127869
TA-06130,12.7,1.24,88,3,25.4,32.8588995287192
TA-06133,25.4,1.65,89,3,50.8,5.05500130756776
TA-06134,19.05,1.24,34,2,38.1,21.7863044796715
TA-06163,25.4,1.65,38,3,50.8,23.5445658040429
TA-06166,9.52,1.24,195,12,19.05,31.4011005825632
TA-06168,6.35,0.71,137,7,19.05,21.8391636017649
TA-06171,9.52,1.24,137,9,19.05,17.3767408734553
TA-06179,6.35,0.71,59,3,19.05,20.9266482308886
TA-06181,6.35,0.71,129,8,19.05,21.8391636017649
TA-06182,6.35,0.71,99,4,19.05,21.3244826761182
TA-06188,25.4,2.11,333,6,50.8,22.8963460436338
TA-06207,19.05,1.65,48,3,50.8,29.2589151082499
TA-06208,19.05,1.65,61,2,50.8,29.2700433444801
TA-06215,9.52,1.65,72,3,19.05,31.1284587949233
TA-06225,6.35,0.71,64,4,19.05,21.0351485341331
TA-06227,22.22,2.11,123,6,38.1,17.9498450393105
TA-06231,25.4,1.65,151,6,63.5,5.572464292272
TA-06237,12.7,1.24,107,4,38.1,22.0589462673114
TA-06238,9.52,0.89,63,2,31.75,27.6842696816768
TA-06239,9.52,0.89,71,2,31.75,21.6026885818732
TA-06246,19.05,1.65,221,1,50.8,29.0335683245884
TA-06247,19.05,1.65,228,4,50.8,29.2756074625952
TA-06249,19.05,1.65,204,2,50.8,28.9974015568402
TA-06250,19.05,1.65,201,2,50.8,28.9779271434374
TA-06253,19.05,1.65,177,1,50.8,26.2960222119595
TA-06254,19.05,1.65,176,3,50.8,26.4239969286068
TA-06261,25.4,2.11,71,2,63.5,30.3077513729461
TA-06263,88.9,1.65,52,0,0,8.28218981432538
TA-06270,41.28,1.65,120,3,101.6,10.1795540915743
TA-06275,6.35,0.71,134,6,19.05,25.7479565776222
TA-06277,6.35,0.71,137,6,19.05,21.7723941843837
TA-06283,12.7,1.24,138,4,63.5,22.1396259799803
TA-06287,6.35,0.71,172,5,19.05,28.844388308675
TA-06290,6.35,0.71,172,5,19.05,28.844388308675
TA-06292,6.35,0.71,211,7,19.05,23.018756642166
TA-06294,6.35,0.71,208,5,19.05,29.0892095057394
TA-06295,6.35,0.71,171,5,19.05,28.8388241905599
TA-06296,6.35,0.71,153,4,19.05,28.646862115589
TA-06297,6.35,0.71,211,7,19.05,23.018756642166
TA-06305,12.7,1.65,54,5,25.4,28.0375911819856
TA-06306,12.7,1.65,71,4,25.4,21.9142791963188
TA-06308,12.7,1.65,77,6,25.4,28.2545917884745
TA-06312,6.35,0.71,115,3,19.05,21.3884700344419
TA-06313,6.35,0.71,115,3,19.05,21.3884700344419
TA-06315,6.35,0.71,149,0,0,61.525236057711
TA-06316,6.35,0.71,244,6,19.05,22.654306905627
TA-06317,6.35,0.71,248,6,19.05,22.6876916143176
TA-06319,6.35,0.71,63,3,19.05,21.7417915347507
TA-06320,9.52,1.24,29,2,19.05,27.528474374454
TA-06321,9.52,1.24,11,1,19.05,27.3698970081737
TA-06323,6.35,0.71,104,6,19.05,21.4997523967439
TA-06325,6.35,0.71,121,5,19.05,21.5720859322402
TA-06326,9.52,0.89,44,2,31.75,21.4719318061684
TA-06330,9.52,0.89,69,4,31.75,21.7278812394629
TA-06334,9.52,0.89,41,2,31.75,21.4580215108806
TA-06336,12.7,1.65,203,6,38.1,22.8740895711734
TA-06339,6.35,0.71,67,2,19.05,20.9266482308886
TA-06342,6.35,0.71,191,6,19.05,22.2175236335917
TA-06343,6.35,0.71,109,2,19.05,21.2716235540248
TA-06344,6.35,0.71,95,5,19.05,21.3578673848088
TA-06362,15.88,1.65,221,2,11.5,29.2004918680414
TA-06364,6.35,0.71,154,4,19.05,21.7779583024988
TA-06365,6.35,0.71,154,4,19.05,21.7779583024988
TA-06368,6.35,0.71,221,5,19.05,22.3983574723324
TA-06369,6.35,0.71,78,5,19.05,21.2159823728738
TA-06371,6.35,0.71,199,5,19.05,22.2175236335917
TA-06372,6.35,0.71,182,5,19.05,22.0756386216567
TA-06376,6.35,0.71,115,6,19.05,21.5887782865855
TA-06378,9.52,1.24,69,6,19.05,8.0818815621818
TA-06388,15.88,1.65,222,2,50.8,29.208838045214
TA-06393,15.88,1.65,70,2,50.8,21.9893947908726
TA-06394,6.35,0.71,263,10,19.05,23.5751684536759
TA-06397,15.88,1.65,202,3,50.8,29.1337224506602
TA-06404,15.88,1.65,219,1,50.8,29.1198121553724
TA-06405,15.88,1.65,156,4,50.8,28.8777730173656
TA-06406,15.88,1.65,157,4,50.8,28.8861191945383
TA-06407,15.88,1.65,134,2,50.8,24.9022106241271
TA-06410,15.88,1.65,190,2,50.8,28.9834912615525
TA-06411,19.05,1.65,68,3,50.8,28.2434635522443
TA-06413,9.52,1.65,38,5,19.05,21.6360732905638
TA-06419,25.4,3.05,81,2,50.8,23.0048463468782
TA-06420,63.5,1.65,95,2,152.4,5.82284960745147
TA-06426,19.05,1.65,60,2,50.8,22.0005230271028
TA-06428,7.94,0.89,80,4,25.4,31.4817802952321
TA-06429,9.52,1.24,70,2,31.75,21.6221629952761
TA-06435,15.88,1.24,65,3,50.8,30.4579825620538
TA-06437,15.88,1.65,223,1,50.8,25.4614044946946
TA-06440,15.88,1.65,85,2,50.8,22.0951130350595
TA-06441,15.88,1.65,78,2,50.8,22.0450359720236
TA-06442,15.88,2.41,223,1,50.8,26.3349710387652
TA-06443,15.88,2.41,221,0,0,29.9321734001769
TA-06457,15.88,2.41,28,1,38.1,21.7417915347507
TA-06465,25.4,1.65,40,2,63.5,28.9723630253223
TA-06472,19.05,1.24,135,5,50.8,22.5318963070948
TA-06473,22.22,1.65,135,5,38.1,26.0845857235857
TA-06475,19.05,1.65,151,7,50.8,22.8824357483461
TA-06494,6.35,0.89,35,3,19.05,5.58359252850219
TA-06500,31.75,1.65,170,5,50.8,16.1526348881334
TA-06502,101.6,1.65,128,3,150,10.3798623437178
TA-06505,12.7,1.65,44,2,25.4,30.2743666642555
TA-06511,25.4,1.65,24,1,50.8,14.2302320793666
TA-06523,9.52,1.65,26,2,19.05,12.7668690150955
TA-06526,12.7,0.89,74,2,38.1,27.8539752841873
TA-06532,15.88,1.65,15,1,31.75,34.7757382193709
TA-06533,15.88,1.65,19,1,31.75,18.3755000751156
TA-06536,9.52,0.89,31,2,31.75,21.4079444478447
TA-06552,15.88,1.65,42,2,38.1,57.4773401289763
TA-06553,15.88,1.65,42,2,38.1,1.47170924144378
TA-06554,9.52,1.65,55,5,19.05,1.44667070992583
